0.006728780450436622, 0.008436756695395009
0.022591734334303643, 0.023963342278855437
0.038454688218170635, 0.03982383292862668
0.05431764210203768, 0.05618518117786431
0.07018059598590468, 0.07204567182763555
0.08604354986977172, 0.08757225741109598
0.10190650375363872, 0.1039336056603336
0.11776945763750571, 0.11996104884326042
0.13363241152137276, 0.13548763442672074
0.14949536540523975, 0.15168203014280301
0.16535831928910674, 0.16770947332572972
0.1812212731729738, 0.18356996397550107
0.19708422705684078, 0.19943045462527226
0.21294718094070783, 0.21545789780819907
0.22881013482457482, 0.23165229352428135
0.24467308870844182, 0.24717887910774167
0.2605360425923089, 0.2632063222906684
0.27639899647617583, 0.27940071800675065
0.2922619503600429, 0.2952612086565219
0.3081249042439098, 0.3109547467731377
0.32398785812777686, 0.32714914248921995
0.3398508120116439, 0.3433435382053022
0.35571376589551085, 0.358703171255607
0.3715767197793779, 0.3748975669716893
0.38743967366324494, 0.3910919626877715
0.403302627547112, 0.40678550080438736
0.41916558143097893, 0.4226459914541586
0.435028535314846, 0.4388403871702408
0.450891489198713, 0.4548678303531676
0.46675444308257996, 0.4703944159366279
0.482617396966447, 0.4865888116527102
0.4963172207752412, 0.4997780617719937
0.5136222613758235, 0.5057466148323023
0.529629423931362, 0.5104296333873137
0.5482323425769878, 0.5141025891167345
0.5655373831775701, 0.5163063625543869
0.5857265972115826, 0.5167144687465447
0.5994264210203768, 0.5190348439533852
0.6174525049793166, 0.5190610793514524
0.6381567499835846, 0.5177493094480878
0.6513415428221234, 0.5167144687465448
0.6693676267810632, 0.5140107652234989
0.6900718717853312, 0.51027222099891
0.7028961429446913, 0.5088839311845158
0.7217153745978243, 0.501247244063762
0.7405449068703627, 0.4938313715434077
0.7533691780297226, 0.4910547919146194
0.7717557836678411, 0.47819944686164695
0.7920251136305602, 0.46655821773034406
0.804443082580052, 0.46108084962273965
0.8222288187528727, 0.44330636743215013
0.8413364677493488, 0.42379379011960255
0.8536457079384535, 0.4166118498986817
0.8702503064194881, 0.3892220943164301
0.8889253294009499, 0.36080259936003733
0.9022646315305652, 0.34476785200378496
0.9205997340716582, 0.2964537267504897
0.9330291481538225, 0.27083048797143566
0.9474500153209745, 0.2346795669568238
0.9590828481691435, 0.19088248492771137
0.9718453156120729, 0.13429346005762244
0.9895108778918339, 0.06630806977152548
1.0017686149839131, 0.0037060374166248966
